,Name,year,ESG,Board_size,Gender_diversity,Board_independent,CSR,CEO,Employee,age,years,nfrd
362,ADYEN,2020,43.31,4,25,75,0,0,24447,37,6,1
363,ADYEN,2021,47.67,5,40,80,0,0,25720,38,7,1
364,ADYEN,2022,52.15,5,40,80,1,0,26184,39,8,1
365,AEDIFICA,2006,0,11,0,0,0,0,0,1,-8,0
366,AEDIFICA,2007,0,11,0,0,0,0,0,2,-7,0
367,AEDIFICA,2008,0,11,0,0,0,0,0,3,-6,0
368,AEDIFICA,2009,0,11,0,0,0,0,0,4,-5,0
369,AEDIFICA,2010,0,11,0,0,0,0,0,5,-4,0
370,AEDIFICA,2011,0,11,0,0,0,0,0,6,-3,0
371,AEDIFICA,2012,0,11,0,0,0,0,0,7,-2,0
372,AEDIFICA,2013,0,11,0,0,0,0,0,8,-1,0
373,AEDIFICA,2014,0,11,0,0,0,0,0,9,0,1
374,AEDIFICA,2015,0,11,0,0,0,0,338,10,1,1
375,AEDIFICA,2016,0,11,0,0,0,0,464,11,2,1
376,AEDIFICA,2017,0,11,0,0,0,0,668,12,3,1
377,AEDIFICA,2018,63.77,11,45.45,58.33,1,1,873,13,4,1
378,AEDIFICA,2019,63.33,10,40,63.64,1,1,1182,14,5,1
379,AEDIFICA,2020,66.63,11,36.36,50,1,1,1747,15,6,1
380,AEDIFICA,2021,75.22,11,36.36,63.64,1,1,2180,16,7,1
381,AEDIFICA,2022,0,0,0,0,0,0,3332,17,8,1
382,AEGON,2003,58.69,9,11.11,81.82,0,0,0,20,-11,0
383,AEGON,2004,52.61,10,10,75,0,0,0,21,-10,0
384,AEGON,2005,64.97,10,10,90,0,0,0,22,-9,0
385,AEGON,2006,61,9,11.11,81.82,0,0,20,23,-8,0
386,AEGON,2007,69.04,11,18.18,90.91,0,0,22,24,-7,0
387,AEGON,2008,58.37,12,16.67,93.33,1,0,26,25,-6,0
388,AEGON,2009,66.09,12,16.67,92.31,1,0,25,26,-5,0
389,AEGON,2010,74.58,11,18.18,91.67,1,0,26,27,-4,0
390,AEGON,2011,74.23,9,11.11,90.91,1,0,27,28,-3,0
391,AEGON,2012,16.61,9,11.11,88.89,0,0,31,29,-2,0
392,AEGON,2013,81.05,9,11.11,90,1,0,31,30,-1,0
393,AEGON,2014,64.76,10,30,83.33,1,0,38,31,0,1
394,AEGON,2015,69.47,9,22.22,100,0,0,35,32,1,1
395,AEGON,2016,66.4,9,33.33,90,0,0,44,33,2,1
396,AEGON,2017,84.36,9,22.22,100,0,0,48,34,3,1
397,AEGON,2018,81.07,8,37.5,90,0,0,66,35,4,1
398,AEGON,2019,83.83,7,28.57,100,1,0,55,36,5,1
399,AEGON,2020,86.64,7,42.86,100,1,0,105,37,6,1
400,AEGON,2021,86.6,8,37.5,100,1,0,103,38,7,1
401,AEGON,2022,87.76,9,44.44,100,1,0,109,39,8,1
402,AENA SME,2011,0,12,0,0,0,0,25288,1,-3,0
403,AENA SME,2012,0,12,0,0,0,0,24407,2,-2,0
404,AENA SME,2013,0,12,0,0,0,0,23474,3,-1,0
405,AENA SME,2014,15.5,12,25,33.33,0,1,28602,4,0,1
406,AENA SME,2015,33.02,15,26.67,36.84,0,1,31530,5,1,1
407,AENA SME,2016,43.16,15,20,37.5,0,1,29380,6,2,1
408,AENA SME,2017,40.79,16,31.25,31.58,0,1,28318,7,3,1
409,AENA SME,2018,62.76,15,20,27.27,1,1,26543,8,4,1
410,AENA SME,2019,74.4,15,26.67,50,1,1,23757,9,5,1
411,AENA SME,2020,79.41,15,33.33,44.44,1,1,22322,10,6,1
412,AENA SME,2021,73.23,15,26.67,35.29,1,1,22271,11,7,1
413,AENA SME,2022,74.46,15,40,44.44,1,1,19087,12,8,1
414,AGEAS (EX-FORTIS),2003,0,12,0,0,0,0,0,13,-11,0
415,AGEAS (EX-FORTIS),2004,0,12,0,0,0,0,0,14,-10,0
416,AGEAS (EX-FORTIS),2005,67.52,12,0,92.31,1,1,0,15,-9,0
417,AGEAS (EX-FORTIS),2006,72.68,14,7.14,0,1,1,0,16,-8,0
418,AGEAS (EX-FORTIS),2007,78.97,14,7.14,0,1,1,0,17,-7,0
419,AGEAS (EX-FORTIS),2008,43.26,13,7.69,75,0,1,0,18,-6,0
420,AGEAS (EX-FORTIS),2009,39.29,8,0,0,0,1,0,19,-5,0
421,AGEAS (EX-FORTIS),2010,43.97,10,20,80,0,1,0,20,-4,0
422,AGEAS (EX-FORTIS),2011,41.85,12,16.67,66.67,0,1,8760,21,-3,0
423,AGEAS (EX-FORTIS),2012,35.89,12,16.67,66.67,0,1,8441,22,-2,0
424,AGEAS (EX-FORTIS),2013,32.59,11,18.18,80,0,1,7320,23,-1,0
425,AGEAS (EX-FORTIS),2014,37.72,11,27.27,85.71,0,1,7283,24,0,1
426,AGEAS (EX-FORTIS),2015,48.83,13,23.08,69.23,0,1,7940,25,1,1
427,AGEAS (EX-FORTIS),2016,37.4,13,23.08,66.67,0,1,7964,26,2,1
428,AGEAS (EX-FORTIS),2017,44.49,13,30.77,71.43,0,1,8174,27,3,1
429,AGEAS (EX-FORTIS),2018,53.97,14,35.71,71.43,0,1,8436,28,4,1
430,AGEAS (EX-FORTIS),2019,64.92,15,33.33,66.67,0,1,8878,29,5,1
431,AGEAS (EX-FORTIS),2020,66.3,15,33.33,62.5,1,1,8771,30,6,1
432,AGEAS (EX-FORTIS),2021,71.03,14,35.71,62.5,1,1,8811,31,7,1
433,AGEAS (EX-FORTIS),2022,76.22,15,40,53.33,1,1,9230,32,8,1
434,AIB GROUP,2003,0,14,0,0,0,0,256649,37,-11,0
435,AIB GROUP,2004,0,14,0,0,0,0,231009,38,-10,0
436,AIB GROUP,2005,46.29,14,7.14,62.5,0,1,168568,39,-9,0
437,AIB GROUP,2006,51.58,15,6.67,0,1,1,164078,40,-8,0
438,AIB GROUP,2007,61.1,18,11.11,75,1,1,118715,41,-7,0
439,AIB GROUP,2008,62.95,14,14.29,70.59,1,1,118523,42,-6,0
440,AIB GROUP,2009,49.11,11,18.18,62.5,1,0,118121,43,-5,0
441,AIB GROUP,2010,43.68,2,0,50,1,0,122027,44,-4,0
442,AIB GROUP,2011,45.66,4,0,50,1,1,121000,45,-3,0
443,AIB GROUP,2012,43.5,6,0,66.67,1,1,125000,46,-2,0
444,AIB GROUP,2013,29.09,6,0,66.67,1,1,123000,47,-1,0
445,AIB GROUP,2014,27.36,8,0,62.5,1,1,227000,48,0,1
446,AIB GROUP,2015,34.11,10,20,70,1,1,236000,49,1,1
447,AIB GROUP,2016,34.46,12,25,75,1,1,370000,50,2,1
448,AIB GROUP,2017,59.81,12,25,75,1,1,369000,51,3,1
449,AIB GROUP,2018,70.29,11,27.27,81.82,1,1,372000,52,4,1
450,AIB GROUP,2019,63.2,12,41.67,77.78,1,1,380000,53,5,1
451,AIB GROUP,2020,71.51,9,55.56,83.33,1,1,414000,54,6,1
452,AIB GROUP,2021,73.37,16,43.75,87.5,1,1,413000,55,7,1
453,AIB GROUP,2022,63.23,15,40,87.5,1,1,414000,56,8,1
454,AIRBUS,2003,34.95,11,0,0,0,1,31885,20,-11,0
455,AIRBUS,2004,38.85,10,0,0,0,1,35900,21,-10,0
456,AIRBUS,2005,49.18,11,0,18.18,0,1,35900,22,-9,0
457,AIRBUS,2006,50.67,10,0,0,0,1,36900,23,-8,0
458,AIRBUS,2007,49.03,11,0,35.29,0,1,40300,24,-7,0
459,AIRBUS,2008,55.38,11,0,36.36,0,1,43000,25,-6,0
460,AIRBUS,2009,68.93,11,0,33.33,1,1,43000,26,-5,0
461,AIRBUS,2010,66.32,14,0,28.57,1,1,43600,27,-4,0
462,AIRBUS,2011,66.57,14,0,28.57,1,1,46200,28,-3,0
463,AIRBUS,2012,74.99,13,0,25,1,1,49500,29,-2,0
464,AIRBUS,2013,75.31,13,7.69,58.82,1,1,50250,30,-1,0
465,AIRBUS,2014,72.68,12,8.33,76.92,1,1,50300,31,0,1
466,AIRBUS,2015,78.35,13,15.38,76.92,1,1,51500,32,1,1
467,AIRBUS,2016,72.41,13,23.08,81.25,1,1,66700,33,2,1
468,AIRBUS,2017,75.84,13,23.08,86.67,1,1,65200,34,3,1
469,AIRBUS,2018,84.78,12,25,93.75,1,1,66000,35,4,1
470,AIRBUS,2019,83.48,12,25,84.62,1,1,67200,36,5,1
471,AIRBUS,2020,82.82,12,25,92.86,1,1,64445,37,6,1
472,AIRBUS,2021,86.48,12,25,91.67,1,1,66436,38,7,1
473,AIRBUS,2022,84.31,12,33.33,92.86,1,1,67109,39,8,1
474,AIXTRON (XET),2006,0,6,0,0,0,0,116805,1,-8,0
475,AIXTRON (XET),2007,0,6,0,0,0,0,116493,2,-7,0
476,AIXTRON (XET),2008,27.7,6,0,66.67,0,0,118349,3,-6,0
477,AIXTRON (XET),2009,27.21,6,0,83.33,0,0,119506,4,-5,0
478,AIXTRON (XET),2010,35.61,6,0,66.67,0,0,121691,5,-4,0
479,AIXTRON (XET),2011,34.61,6,16.67,85.71,1,0,133115,6,-3,0
480,AIXTRON (XET),2012,33.24,6,16.67,100,1,0,140405,7,-2,0
481,AIXTRON (XET),2013,28.02,7,14.29,100,1,0,144061,8,-1,0
482,AIXTRON (XET),2014,33.03,7,14.29,85.71,1,0,138622,9,0,1
483,AIXTRON (XET),2015,34.91,7,14.29,85.71,0,0,136574,10,1,1
484,AIXTRON (XET),2016,46.54,7,14.29,85.71,0,0,133782,11,2,1
485,AIXTRON (XET),2017,54.43,6,16.67,85.71,0,0,129442,12,3,1
486,AIXTRON (XET),2018,53.91,5,20,100,0,0,133671,13,4,1
487,AIXTRON (XET),2019,60.97,5,40,100,0,0,134931,14,5,1
488,AIXTRON (XET),2020,73.38,5,40,100,1,0,131349,15,6,1
489,AIXTRON (XET),2021,73.58,5,40,100,1,0,126495,16,7,1
490,AIXTRON (XET),2022,71.89,6,33.33,100,1,0,134267,17,8,1
491,AKER BP,2003,0,11,0,0,0,0,385,34,-11,0
492,AKER BP,2004,0,11,0,0,0,0,443,35,-10,0
493,AKER BP,2005,0,11,0,0,0,0,570,36,-9,0
494,AKER BP,2006,0,11,0,0,0,0,566,37,-8,0
495,AKER BP,2007,0,11,0,0,0,0,609,38,-7,0
496,AKER BP,2008,0,11,0,0,0,0,631,39,-6,0
497,AKER BP,2009,0,11,0,0,0,0,655,40,-5,0
498,AKER BP,2010,0,11,0,0,0,0,784,41,-4,0
499,AKER BP,2011,0,11,0,0,0,0,978,42,-3,0
500,AKER BP,2012,0,11,0,0,0,0,964,43,-2,0
501,AKER BP,2013,0,11,0,0,0,0,776,44,-1,0
502,AKER BP,2014,0,11,0,0,0,0,789,45,0,1
503,AKER BP,2015,0,11,0,0,0,0,748,46,1,1
504,AKER BP,2016,0,11,0,0,0,0,705,47,2,1
505,AKER BP,2017,58.02,11,36.36,45.45,1,0,581,48,3,1
506,AKER BP,2018,59.99,11,36.36,53.85,1,0,628,49,4,1
507,AKER BP,2019,61.21,11,36.36,63.64,1,0,688,50,5,1
508,AKER BP,2020,68.91,11,36.36,58.33,1,0,728,51,6,1
509,AKER BP,2021,68.77,11,36.36,71.43,1,0,718,52,7,1
510,AKER BP,2022,63.09,12,33.33,76.92,1,0,895,53,8,1
511,AKZO NOBEL,2003,37.91,9,11.11,0,0,0,0,26,-11,0
512,AKZO NOBEL,2004,36.14,10,10,0,0,0,0,27,-10,0
513,AKZO NOBEL,2005,70.22,10,10,90,1,0,19,28,-9,0
514,AKZO NOBEL,2006,71,8,0,0,1,0,29,29,-8,0
515,AKZO NOBEL,2007,81.43,8,25,0,1,0,40,30,-7,0
516,AKZO NOBEL,2008,81.75,9,22.22,0,1,0,127,31,-6,0
517,AKZO NOBEL,2009,77.02,8,12.5,100,1,0,176,32,-5,0
518,AKZO NOBEL,2010,78.1,8,25,100,1,0,193,33,-4,0
519,AKZO NOBEL,2011,78.03,8,25,100,1,0,172,34,-3,0
520,AKZO NOBEL,2012,76.7,9,22.22,100,1,0,214,35,-2,0
521,AKZO NOBEL,2013,75.59,9,22.22,100,1,0,230,36,-1,0
522,AKZO NOBEL,2014,72.07,7,28.57,70,1,0,507,37,0,1
523,AKZO NOBEL,2015,77.84,7,28.57,75,1,0,534,38,1,1
524,AKZO NOBEL,2016,76.76,8,37.5,100,1,0,1371,39,2,1
525,AKZO NOBEL,2017,71.87,10,30,100,1,0,1371,40,3,1
526,AKZO NOBEL,2018,79.26,8,25,100,1,0,1649,41,4,1
527,AKZO NOBEL,2019,71.35,9,33.33,100,1,0,1742,42,5,1
528,AKZO NOBEL,2020,74.56,8,37.5,100,1,0,1748,43,6,1
529,AKZO NOBEL,2021,76.56,6,33.33,100,1,0,1839,44,7,1
530,AKZO NOBEL,2022,73.68,8,37.5,100,1,0,2457,45,8,1
531,ALCON (SWX),2003,0,0,0,0,0,0,64580,3,-11,0
532,ALCON (SWX),2004,0,0,0,0,0,0,61400,4,-10,0
533,ALCON (SWX),2005,0,0,0,0,0,0,61300,5,-9,0
534,ALCON (SWX),2006,0,0,0,0,0,0,61900,6,-8,0
535,ALCON (SWX),2007,0,0,0,0,0,0,42600,7,-7,0
536,ALCON (SWX),2008,0,0,0,0,0,0,60000,8,-6,0
537,ALCON (SWX),2009,0,0,0,0,0,0,57100,9,-5,0
538,ALCON (SWX),2010,0,0,0,0,0,0,55590,10,-4,0
539,ALCON (SWX),2011,0,0,0,0,0,0,57240,11,-3,0
540,ALCON (SWX),2012,0,0,0,0,0,0,50610,12,-2,0
541,ALCON (SWX),2013,0,0,0,0,0,0,49561,13,-1,0
542,ALCON (SWX),2014,0,0,0,0,0,0,47200,14,0,1
543,ALCON (SWX),2015,0,0,0,0,0,0,45600,15,1,1
544,ALCON (SWX),2016,0,0,0,0,0,0,46000,16,2,1
545,ALCON (SWX),2017,0,0,0,0,0,0,35700,17,3,1
546,ALCON (SWX),2018,28.17,0,0,0,0,0,34500,18,4,1
547,ALCON (SWX),2019,68.35,10,30,80,1,1,33800,19,5,1
548,ALCON (SWX),2020,69.15,10,30,80,1,1,32200,20,6,1
549,ALCON (SWX),2021,74.89,10,30,80,1,1,32800,21,7,1
550,ALCON (SWX),2022,78.24,11,36.36,90.91,1,1,35200,22,8,1
551,ALFA LAVAL,2018,89.79,10,30,72.73,1,0,20381,1,4,1
552,ALFA LAVAL,2019,88.18,11,36.36,75,1,0,22142,2,5,1
553,ALFA LAVAL,2020,82.15,11,27.27,76.92,1,0,23655,3,6,1
554,ALFA LAVAL,2021,77.48,12,25,69.23,1,0,24389,4,7,1
555,ALFA LAVAL,2022,77.84,11,18.18,75,1,0,25178,5,8,1
556,ALLEGRO,2018,0,0,0,0,0,0,17228,1,4,1
557,ALLEGRO,2019,0,0,0,0,0,0,17497,2,5,1
558,ALLEGRO,2020,57.66,8,25,15.38,0,1,16882,3,6,1
559,ALLEGRO,2021,66.63,8,25,25,1,1,17883,4,7,1
560,ALLEGRO,2022,66.31,9,22.22,30,1,1,20300,5,8,1
561,ALLFUNDS GROUP,2003,0,0,0,0,0,0,0,113,-11,0
562,ALLFUNDS GROUP,2004,0,0,0,0,0,0,0,114,-10,0
563,ALLFUNDS GROUP,2005,0,0,0,0,0,0,0,115,-9,0
564,ALLFUNDS GROUP,2006,0,0,0,0,0,0,0,116,-8,0
565,ALLFUNDS GROUP,2007,0,0,0,0,0,0,0,117,-7,0
566,ALLFUNDS GROUP,2008,0,0,0,0,0,0,0,118,-6,0
567,ALLFUNDS GROUP,2009,0,0,0,0,0,0,0,119,-5,0
568,ALLFUNDS GROUP,2010,0,0,0,0,0,0,0,120,-4,0
569,ALLFUNDS GROUP,2011,0,0,0,0,0,0,0,121,-3,0
570,ALLFUNDS GROUP,2012,0,0,0,0,0,0,0,122,-2,0
571,ALLFUNDS GROUP,2013,0,0,0,0,0,0,0,123,-1,0
572,ALLFUNDS GROUP,2014,0,0,0,0,0,0,0,124,0,1
573,ALLFUNDS GROUP,2015,0,0,0,0,0,0,0,125,1,1
574,ALLFUNDS GROUP,2016,0,0,0,0,0,0,0,126,2,1
575,ALLFUNDS GROUP,2017,0,0,0,0,0,0,1629,127,3,1
576,ALLFUNDS GROUP,2018,0,0,0,0,0,0,1871,128,4,1
577,ALLFUNDS GROUP,2019,0,0,0,0,0,0,2172,129,5,1
578,ALLFUNDS GROUP,2020,0,0,0,0,0,0,3159,130,6,1
579,ALLFUNDS GROUP,2021,48.23,15,26.67,40,1,1,4848,131,7,1
580,ALLFUNDS GROUP,2022,49.53,13,30.77,43.75,1,1,7840,132,8,1
581,ALLIANZ (XET),2003,26.73,18,0,0,0,0,0,4,-11,0
582,ALLIANZ (XET),2004,63.59,20,0,0,0,0,0,5,-10,0
583,ALLIANZ (XET),2005,73.53,20,15,0,0,0,0,6,-9,0
584,ALLIANZ (XET),2006,72.52,11,18.18,0,0,0,0,7,-8,0
585,ALLIANZ (XET),2007,77.95,12,16.67,0,0,0,0,8,-7,0
586,ALLIANZ (XET),2008,80.16,12,16.67,50,0,0,0,9,-6,0
587,ALLIANZ (XET),2009,84.55,12,8.33,46.15,1,0,0,10,-5,0
588,ALLIANZ (XET),2010,83.12,12,8.33,66.67,1,0,0,11,-4,0
589,ALLIANZ (XET),2011,86.13,12,8.33,50,1,0,0,12,-3,0
590,ALLIANZ (XET),2012,84.36,13,30.77,47.06,1,0,0,13,-2,0
591,ALLIANZ (XET),2013,88.67,13,30.77,46.15,1,0,0,14,-1,0
592,ALLIANZ (XET),2014,86.12,13,30.77,21.43,1,0,0,15,0,1
593,ALLIANZ (XET),2015,88.46,13,30.77,14.29,1,0,0,16,1,1
594,ALLIANZ (XET),2016,86.65,13,30.77,20,1,0,0,17,2,1
595,ALLIANZ (XET),2017,86.01,12,33.33,43.75,1,0,367,18,3,1
596,ALLIANZ (XET),2018,94.94,12,33.33,42.86,1,0,445,19,4,1
597,ALLIANZ (XET),2019,93.95,12,33.33,50,1,0,512,20,5,1
598,ALLIANZ (XET),2020,93.55,12,33.33,50,1,0,516,21,6,1
599,ALLIANZ (XET),2021,91.79,12,33.33,50,1,0,907,22,7,1
600,ALLIANZ (XET),2022,90,12,41.67,50,1,0,949,23,8,1
601,ALLREAL HOLDING,2003,0,0,0,0,0,0,173750,14,-11,0
602,ALLREAL HOLDING,2004,0,0,0,0,0,0,162180,15,-10,0
603,ALLREAL HOLDING,2005,0,0,0,0,0,0,177625,16,-9,0
604,ALLREAL HOLDING,2006,0,0,0,0,0,0,166505,17,-8,0
605,ALLREAL HOLDING,2007,0,0,0,0,0,0,181207,18,-7,0
606,ALLREAL HOLDING,2008,0,0,0,0,0,0,182865,19,-6,0
607,ALLREAL HOLDING,2009,0,0,0,0,0,0,153203,20,-5,0
608,ALLREAL HOLDING,2010,0,0,0,0,0,0,151338,21,-4,0
609,ALLREAL HOLDING,2011,0,0,0,0,0,0,141938,22,-3,0
610,ALLREAL HOLDING,2012,27.86,5,0,0,0,0,144094,23,-2,0
611,ALLREAL HOLDING,2013,26.15,6,0,0,0,0,147627,24,-1,0
612,ALLREAL HOLDING,2014,27.14,6,0,0,0,1,147425,25,0,1
613,ALLREAL HOLDING,2015,26.46,6,0,0,0,1,142459,26,1,1
614,ALLREAL HOLDING,2016,28.83,7,14.29,0,0,0,140253,27,2,1
615,ALLREAL HOLDING,2017,24.85,7,14.29,0,0,0,140553,28,3,1
616,ALLREAL HOLDING,2018,28.53,7,14.29,0,0,0,142460,29,4,1
617,ALLREAL HOLDING,2019,42.58,7,14.29,0,0,0,147268,30,5,1
618,ALLREAL HOLDING,2020,44.06,7,14.29,0,0,0,150269,31,6,1
619,ALLREAL HOLDING,2021,46.59,7,14.29,0,0,0,155411,32,7,1
620,ALLREAL HOLDING,2022,40.13,8,25,0,1,0,159253,33,8,1
621,ALSTOM,2003,41.51,9,11.11,100,0,1,207,15,-11,0
622,ALSTOM,2004,37.69,8,12.5,62.5,0,1,232,16,-10,0
623,ALSTOM,2005,61.64,10,10,50,0,1,238,17,-9,0
624,ALSTOM,2006,60.29,10,10,0,0,1,265,18,-8,0
625,ALSTOM,2007,60.09,10,10,50,0,1,280,19,-7,0
626,ALSTOM,2008,77.01,12,8.33,57.14,0,1,281,20,-6,0
627,ALSTOM,2009,77.04,12,8.33,58.33,0,1,263,21,-5,0
628,ALSTOM,2010,78.82,12,8.33,58.33,1,1,261,22,-4,0
629,ALSTOM,2011,78.86,14,21.43,64.29,1,1,297,23,-3,0
630,ALSTOM,2012,82.21,14,21.43,64.29,1,1,378,24,-2,0
631,ALSTOM,2013,87.14,14,21.43,64.29,1,1,371,25,-1,0
632,ALSTOM,2014,83.02,15,33.33,68.75,1,1,348,26,0,1
633,ALSTOM,2015,86.16,14,35.71,66.67,1,1,312,27,1,1
634,ALSTOM,2016,86.11,12,33.33,66.67,1,1,276,28,2,1
635,ALSTOM,2017,84.6,13,38.46,60,1,1,259,29,3,1
636,ALSTOM,2018,89.55,14,42.86,57.14,1,1,216,30,4,1
637,ALSTOM,2019,86.56,11,45.45,56.25,1,1,220,31,5,1
638,ALSTOM,2020,87.32,10,40,58.33,1,1,206,32,6,1
639,ALSTOM,2021,87.27,13,38.46,53.33,1,1,243,33,7,1
640,ALSTOM,2022,89.71,13,38.46,61.54,1,1,227,34,8,1
641,ALTEN,2006,0,0,0,0,0,0,65238,1,-8,0
642,ALTEN,2007,0,0,0,0,0,0,66569,2,-7,0
643,ALTEN,2008,0,0,0,0,0,0,67924,3,-6,0
644,ALTEN,2009,0,0,0,0,0,0,71511,4,-5,0
645,ALTEN,2010,0,0,0,0,0,0,68858,5,-4,0
646,ALTEN,2011,0,0,0,0,0,0,85225,6,-3,0
647,ALTEN,2012,0,0,0,0,0,0,85449,7,-2,0
648,ALTEN,2013,0,0,0,0,0,0,94545,8,-1,0
649,ALTEN,2014,0,0,0,0,0,0,94719,9,0,1
650,ALTEN,2015,0,0,0,0,0,0,83736,10,1,1
651,ALTEN,2016,0,0,0,0,0,0,30970,11,2,1
652,ALTEN,2017,45.75,10,50,33.33,1,1,32779,12,3,1
653,ALTEN,2018,62.68,9,44.44,40,1,1,34466,13,4,1
654,ALTEN,2019,74.07,9,44.44,44.44,1,1,36270,14,5,1
655,ALTEN,2020,80.62,8,37.5,44.44,1,1,38879,15,6,1
656,ALTEN,2021,78.76,9,44.44,44.44,1,1,71692,16,7,1
657,ALTEN,2022,73.93,9,44.44,40,1,1,74095,17,8,1
658,AMADEUS IT GROUP,2003,0,0,0,0,0,0,4061,66,-11,0
659,AMADEUS IT GROUP,2004,0,0,0,0,0,0,4690,67,-10,0
660,AMADEUS IT GROUP,2005,0,0,0,0,0,0,5794,68,-9,0
661,AMADEUS IT GROUP,2006,0,0,0,0,0,0,7939,69,-8,0
662,AMADEUS IT GROUP,2007,0,0,0,0,0,0,9521,70,-7,0
663,AMADEUS IT GROUP,2008,0,0,0,0,0,0,12394,71,-6,0
664,AMADEUS IT GROUP,2009,34.3,13,0,15.38,0,0,12043,72,-5,0
665,AMADEUS IT GROUP,2010,62.78,13,7.69,26.67,0,0,11746,73,-4,0
666,AMADEUS IT GROUP,2011,75.35,11,9.09,69.23,1,0,14800,74,-3,0
667,AMADEUS IT GROUP,2012,73.52,11,9.09,63.64,1,0,15950,75,-2,0
668,AMADEUS IT GROUP,2013,67.41,14,7.14,64.29,1,0,16000,76,-1,0
669,AMADEUS IT GROUP,2014,57.78,11,9.09,50,1,1,18400,77,0,1
670,AMADEUS IT GROUP,2015,70.64,11,9.09,54.55,1,1,20400,78,1,1
671,AMADEUS IT GROUP,2016,70.1,11,9.09,54.55,1,1,24000,79,2,1
672,AMADEUS IT GROUP,2017,83.41,12,16.67,76.92,1,1,28000,80,3,1
673,AMADEUS IT GROUP,2018,89.14,11,18.18,69.23,1,1,33700,81,4,1
674,AMADEUS IT GROUP,2019,84.42,13,15.38,76.92,1,1,37200,82,5,1
675,AMADEUS IT GROUP,2020,81,13,23.08,78.57,1,1,33800,83,6,1
676,AMADEUS IT GROUP,2021,89.61,12,41.67,73.33,1,1,42300,84,7,1
677,AMADEUS IT GROUP,2022,88.35,11,45.45,85.71,1,1,54100,85,8,1
678,AMBU B,2003,0,0,0,0,0,0,0,22,-11,0
679,AMBU B,2004,0,0,0,0,0,0,0,23,-10,0
680,AMBU B,2005,0,0,0,0,0,0,0,24,-9,0
681,AMBU B,2006,0,0,0,0,0,0,7539,25,-8,0
682,AMBU B,2007,0,0,0,0,0,0,7292,26,-7,0
683,AMBU B,2008,0,0,0,0,0,0,0,27,-6,0
684,AMBU B,2009,0,0,0,0,0,0,7751,28,-5,0
685,AMBU B,2010,0,0,0,0,0,0,7778,29,-4,0
686,AMBU B,2011,0,0,0,0,0,0,8161,30,-3,0
687,AMBU B,2012,0,0,0,0,0,0,9163,31,-2,0
688,AMBU B,2013,0,0,0,0,0,0,10502,32,-1,0
689,AMBU B,2014,0,0,0,0,0,0,11951,33,0,1
690,AMBU B,2015,0,0,0,0,0,0,12807,34,1,1
691,AMBU B,2016,0,0,0,0,0,0,13881,35,2,1
692,AMBU B,2017,56.28,9,22.22,66.67,1,0,14963,36,3,1
693,AMBU B,2018,51.42,9,0,54.55,1,0,16920,37,4,1
694,AMBU B,2019,54.29,8,0,66.67,1,0,17789,38,5,1
695,AMBU B,2020,55.65,9,11.11,60,1,0,16550,39,6,1
696,AMBU B,2021,59.56,8,12.5,60,1,0,15936,40,7,1
697,AMBU B,2022,66.56,8,25,53.85,1,0,17252,41,8,1
698,AMPLIFON,2011,0,0,0,0,0,0,1637,1,-3,0
699,AMPLIFON,2012,0,0,0,0,0,0,1683,2,-2,0
700,AMPLIFON,2013,0,0,0,0,0,0,2194,3,-1,0
701,AMPLIFON,2014,0,0,0,0,0,0,2341,4,0,1
702,AMPLIFON,2015,0,0,0,0,0,0,2225,5,1,1
703,AMPLIFON,2016,0,0,0,0,0,0,2450,6,2,1
704,AMPLIFON,2017,34.17,10,40,70,0,1,2607,7,3,1
705,AMPLIFON,2018,36.21,10,40,70,0,1,2795,8,4,1
706,AMPLIFON,2019,51.18,10,40,70,1,1,3108,9,5,1
707,AMPLIFON,2020,58.24,9,33.33,77.78,1,1,4187,10,6,1
708,AMPLIFON,2021,69.27,10,40,70,1,1,4584,11,7,1
709,AMPLIFON,2022,63.96,10,60,75,1,1,4409,12,8,1
710,AMUNDI,2003,0,0,0,0,0,0,2401,103,-11,0
711,AMUNDI,2004,0,0,0,0,0,0,2550,104,-10,0
712,AMUNDI,2005,0,0,0,0,0,0,2993,105,-9,0
713,AMUNDI,2006,0,0,0,0,0,0,3916,106,-8,0
714,AMUNDI,2007,0,0,0,0,0,0,4197,107,-7,0
715,AMUNDI,2008,0,0,0,0,0,0,3994,108,-6,0
716,AMUNDI,2009,0,0,0,0,0,0,4129,109,-5,0
717,AMUNDI,2010,0,0,0,0,0,0,4970,110,-4,0
718,AMUNDI,2011,0,0,0,0,0,0,5005,111,-3,0
719,AMUNDI,2012,0,0,0,0,0,0,5253,112,-2,0
720,AMUNDI,2013,0,0,0,0,0,0,5193,113,-1,0
721,AMUNDI,2014,0,0,0,0,0,0,5789,114,0,1
722,AMUNDI,2015,0,0,0,0,0,0,6333,115,1,1
723,AMUNDI,2016,37.1,15,33.33,25,1,1,7204,116,2,1
724,AMUNDI,2017,46.22,15,33.33,26.67,1,1,8019,117,3,1
725,AMUNDI,2018,56.47,15,33.33,25,1,1,10765,118,4,1
726,AMUNDI,2019,51.09,16,31.25,25,1,1,11003,119,5,1
727,AMUNDI,2020,59.71,15,33.33,25,1,1,11265,120,6,1
728,AMUNDI,2021,57.84,13,46.15,22.22,1,1,12587,121,7,1
729,AMUNDI,2022,59.32,15,40,31.25,1,0,13195,122,8,1
